ID_recipient_account,ID_recipient_country,ID_recipient_subsidiary,ID_recipient_institute,Abroad,SEPA,Causal,Currency,Equivalent_value,Channel,Instant,UserAgent,Timestamp,ID_sender_account,ID_sender_subsidiary,Label_fraud_post
IBAN43097984182887972353,IE,EOOYC,,1,1,Bill score politics create down too whatever. Within heart purpose everything. Another as trip sign.,CHF,5172.02,O,0,,2024/06/13 05:46:00,IBAN59434816748961241015,8QDQL,0
IBAN81760173915851226448,PS,DF8G1,MOJG,1,0,New care marriage significant traditional. Husband third will. Imagine popular population vote history better.,USD,5990.15,O,0,Opera/8.93.(Windows CE; os-RU) Presto/2.9.165 Version/12.00,2024/09/13 04:51:34,IBAN32412837862607109832,WN236,0
IBAN12754289274046160715,AD,8P74V,3JHY,1,0,"Back ten house these peace position. Set approach clear drug item soon.
Might woman theory student system the. Clearly low could laugh.",EUR,5531.72,A,0,Opera/9.44.(X11; Linux x86_64; hr-HR) Presto/2.9.182 Version/12.00,2024/06/13 05:21:06,IBAN04798763666148227539,J4LT8,0
IBAN95584272390719584999,SK,P2H1M,1YLB,0,1,Which continue decision challenge. Cause decade age change. Still other add raise.,EUR,694.49,C,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/14.4l4039.0 Mobile/55G459 Safari/533.1",2024/07/16 00:51:46,IBAN55389762217883851951,K078E,0
IBAN52144979130780983095,MA,,,1,1,Character card writer computer everyone. Follow break least speak.,JPY,4223.71,F,0,Opera/8.55.(X11; Linux i686; ka-GE) Presto/2.9.171 Version/12.00,2024/01/15 08:36:00,IBAN32890261269371450358,TJQ31,0
IBAN10878923783806544587,GW,JQ1ZN,D3RC,1,0,Successful guess tax government girl perhaps friend type. Citizen capital education enough know blue.,JPY,4748.63,C,1,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/14.0.822.0 Mobile/49A925 Safari/536.0",2024/05/03 01:15:08,IBAN91816387737229428950,6OPJ1,1
IBAN16891521476898905392,NI,14KTL,ICUJ,1,0,No medical plant parent meet show. Exactly teach inside improve exactly.,USD,810.12,A,0,Mozilla/5.0 (Android 2.3.5; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,2024/07/25 06:45:24,IBAN10142177943666386063,F0QW4,0
IBAN99632165182222694383,MN,Y4VLV,5VWV,0,0,Crime skin right too certainly tell. So drive say poor cause conference tough. Conference control skin general.,GBP,7642.74,C,1,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),2024/02/06 18:48:26,IBAN44381600393909693261,FWBXD,1
IBAN57029346479830885166,CU,F0LZ7,511D,1,0,"Fear study third itself. Central shoulder until. Pattern voice under project add.
One fly ever people. Trade see four win score.",CHF,5406.49,A,0,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/21.0.818.0 Mobile/10H357 Safari/535.0",2024/03/17 06:11:29,IBAN09883283335216851320,OTBQ9,1
IBAN18758075409316251636,LI,PQWJH,T0AE,0,1,Start recently memory process pick democratic practice federal. Billion two quality through huge. Four there simply suffer.,EUR,7214.19,A,1,,2024/07/09 03:57:21,IBAN01763751350457067653,90FRG,1
IBAN09278452848246332076,UY,G0RWT,OLJE,0,0,Base role power indicate conference article start study. Often hit physical table. Author art management several color better.,GBP,2028.02,A,1,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),2024/05/19 03:59:05,IBAN56513807500318857279,C1EB7,1
IBAN06624776358135926907,CF,3PNI8,KUCD,0,1,Board attorney before home daughter couple. None throw fund point challenge wide evidence. Mr which field man thing.,CHF,251.79,C,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),2024/03/04 02:41:28,IBAN18288304158286045615,Q0T3X,1
IBAN61401440505845330500,ST,LM6GY,UJLC,1,0,Anything art gun most good measure series student. Past arm two term total goal situation. Wonder leader way be mother at low main.,JPY,1350.1,A,1,,2024/05/12 20:51:18,IBAN14646794091934266978,IXCIS,0
IBAN01546319928121147545,DK,,MZYH,1,0,Or player surface garden analysis today. Mrs turn treat head him rich. Debate state purpose exist ball decision.,EUR,8744.79,A,1,Opera/9.25.(X11; Linux x86_64; it-IT) Presto/2.9.160 Version/11.00,2024/04/16 03:24:29,IBAN06165878833936201924,AX6O2,0
IBAN33630473983687874142,EE,XT2UB,P3IV,0,1,Network measure technology help parent add. Cup though free. Cost exist by I political Democrat expert.,CHF,3546.06,W,1,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6; rv:1.9.3.20) Gecko/9112-02-02 12:08:33.398102 Firefox/11.0,2024/08/28 13:05:08,IBAN53330093083248807610,VM1WD,1
IBAN97829684837817405137,NO,Z94BG,JPJZ,1,1,Upon certainly create bad partner. Change effort hair size all possible prevent.,JPY,3871.98,O,0,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.842.0 Safari/535.2",2024/03/11 19:50:15,IBAN04582242805873558082,0HM64,1
IBAN65373912217125254423,RO,EN7G2,VL0K,1,0,From movie success staff day brother ground. Why people radio cell. If analysis physical form.,EUR,1419.99,A,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; szl-PL) AppleWebKit/532.41.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.41.6",2024/06/29 06:45:34,IBAN25625594028976573891,AE3FE,1
IBAN57039301814437757328,DE,V3KUD,0X7I,1,1,Read peace activity dark Mrs send member. Yard candidate of according environment race hotel lose.,GBP,4747.82,A,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),2024/07/25 07:03:29,IBAN65279032758084827187,AWOVM,1
IBAN76963180072247553384,AT,Y7H76,W5CD,0,0,Industry focus need create great design nation. That store leader country sort boy. Rate money source development other and by.,USD,7767.45,W,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_8 rv:3.0; sd-IN) AppleWebKit/535.27.5 (KHTML, like Gecko) Version/5.1 Safari/535.27.5",2024/09/19 05:14:24,IBAN74369177116581171235,Q7URU,0
IBAN89380013099968141921,SA,GDTPQ,6MOD,1,1,Material keep else mention tonight down. Off need change minute behind. Better serve now foreign respond energy garden.,EUR,2537.84,W,1,Opera/9.91.(X11; Linux x86_64; wal-ET) Presto/2.9.182 Version/10.00,2024/10/30 04:21:59,IBAN26053278174169630834,E9LUR,0
IBAN92676517962444095561,TM,AQLJS,EXBF,1,0,Offer such beautiful wide half finally. Show bit child. New daughter quickly choose edge.,JPY,5282.57,F,0,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),2024/07/29 17:27:23,IBAN23097834490623327907,BKV4Y,1
IBAN25943325508921269967,CD,00OUU,0R4X,0,1,Memory support address particular head ground. Give fine per win fire. International bag send. Fall mission bring amount myself evidence.,JPY,4144.96,W,1,Opera/8.83.(X11; Linux i686; cv-RU) Presto/2.9.181 Version/11.00,2024/01/12 03:28:04,IBAN14484500127552256907,9IKRX,1
IBAN12170538797223080188,MG,A39QZ,8DKT,1,0,Will experience international seem better ten. Official live alone break feeling. Give sit field attorney center population.,GBP,700.63,A,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:6.0; fi-FI) AppleWebKit/534.4.3 (KHTML, like Gecko) Version/4.1 Safari/534.4.3",2024/11/04 19:56:30,IBAN34170868486217489865,YHM89,0
IBAN00916576634482554752,TO,779OA,K0TW,0,1,Organization thought successful structure general effort during for. Situation film subject money suggest agree.,USD,1785.22,C,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),2024/07/26 18:14:43,IBAN80556182363718142165,PAWG2,0
IBAN83335672617475791434,BI,9WL2P,K68R,0,0,Building reason bill thing participant maybe country daughter.,JPY,1291.77,A,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),2024/07/06 13:42:54,IBAN08616330067872465083,,0
IBAN97730741768435901279,KZ,JDK7D,GK6O,1,1,Over body full price election a but. Information it money paper show challenge. Movie during before.,CHF,2821.09,C,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),2024/01/06 09:31:44,IBAN42527981758305566742,ME85X,1
IBAN86239029201903132266,TH,VQEXY,SAI5,1,1,"Thus might relate make all total.
Education everyone enough standard lot off four. Piece difficult culture continue everyone.",EUR,8713.43,W,0,,2024/09/26 01:02:58,IBAN03837427039121965375,R6TBE,0
IBAN01684196910845833579,HT,WW6EN,0EB4,0,0,Operation building machine leave several off. Government teach once store prove everyone. Sing approach else pass key study.,CHF,1492.04,O,0,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.44.6 (KHTML, like Gecko) Version/4.1 Safari/533.44.6",2024/10/18 20:09:19,IBAN00609547300589494817,N3CTL,1
IBAN54635262186534399650,MC,PN6CB,7YV3,1,0,Play can of economic painting most. Democrat almost piece. Score trade store.,USD,169.09,F,1,,2024/05/16 23:03:56,IBAN93341255467839424714,H0A7H,1
IBAN25214406700698300322,CG,80ROZ,TY45,1,0,"Maintain entire follow student. Walk among need require appear store.
Her trial agreement against first.",EUR,3115.59,A,0,Opera/8.43.(X11; Linux x86_64; mai-IN) Presto/2.9.160 Version/12.00,2024/07/09 22:00:04,IBAN71441502884194756528,U3VWV,1
IBAN70761606675505377111,MT,F81KN,FKCJ,0,0,Mention throw benefit staff hundred matter quality generation. Laugh behind position.,GBP,7176.72,F,1,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.10.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.10.3",2024/07/28 02:35:26,IBAN13154031960681895092,G9KZ1,0
IBAN23251251474972604494,BY,2H5AC,DP5P,0,1,Under dark gas set short quite. Man wind civil institution. Where modern state find market.,GBP,9475.0,W,0,,2024/06/05 16:43:47,IBAN30453058613299758725,EM02T,0
IBAN95597098836889563139,KH,9SI2Y,,0,1,Lawyer again financial color view. What cause think.,EUR,1563.38,F,0,Mozilla/5.0 (Android 5.1.1; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,2024/01/31 21:02:27,IBAN56829953839812571997,JOCW2,0
IBAN16857391785779195955,SL,QB99J,1S0F,1,0,Purpose second subject sort. Glass begin laugh. Among Mr per account avoid person improve.,EUR,5400.25,W,0,Opera/8.83.(X11; Linux i686; bn-BD) Presto/2.9.161 Version/10.00,2024/02/16 20:13:33,IBAN04019028233949075466,29G50,1
IBAN48593875316237089701,KZ,EZNW3,2AI2,0,1,"Fall feel throughout.
Challenge floor would international save. Attention nothing table all for green.",CHF,9579.83,F,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),2024/04/07 08:10:05,IBAN11504162035324862829,XSVOF,0
IBAN88795856561763365584,UZ,WSB97,KPCS,0,1,Child hard what career thing. Behind actually when charge consumer security. Rock reflect sister lawyer.,EUR,5314.04,C,1,,2024/01/29 04:44:56,IBAN18981702439930590142,U8TOU,1
IBAN40411234916189991309,CA,12WR1,,0,0,Black type upon system. By baby focus material effect remain.,GBP,1882.99,C,0,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8 rv:3.0; kn-IN) AppleWebKit/532.29.6 (KHTML, like Gecko) Version/4.0 Safari/532.29.6",2024/10/09 06:42:25,IBAN69119679523652937991,DKOLJ,1
IBAN74664074048856077210,LK,RA5LL,NKKY,1,0,During heavy plant boy across federal trip pull. Adult heavy environment series recognize opportunity.,USD,4882.24,F,1,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),2024/08/09 11:10:53,IBAN62380556704534194108,,1
IBAN54260777947586136843,RS,Q9A1Z,YGD8,0,0,"Huge collection defense man of approach style. Court project not. Property decade interesting.
Public kitchen lead them light difficult.",GBP,2685.86,O,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sw-KE) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.37.5",2024/08/26 06:20:20,IBAN36776166275323491071,OV62B,1
IBAN07993609641377037036,NI,FUGL1,,0,0,Name dog each discussion seat across space. Leader site theory especially feeling. Small since wind success stay boy financial.,JPY,5247.5,A,0,,2024/10/25 14:42:15,IBAN20487568873545285200,9WC0Z,1
IBAN25989366595755626096,RW,I9XHS,CORE,0,0,Clearly need tree first he. Media become beat Democrat early.,CHF,4851.95,O,1,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/15.3o4126.0 Mobile/21V734 Safari/531.2",2024/05/19 16:49:57,IBAN18111375727267661381,50EYI,0
IBAN87699341431566273350,TN,US6SW,S63D,0,1,"Remember from meeting challenge health. Eye fill enjoy expect.
Key quality risk although why form.",JPY,2592.83,W,0,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.4.6 (KHTML, like Gecko) Version/5.1 Safari/534.4.6",2024/09/12 04:52:38,IBAN17033152133240464237,YV5BO,1
IBAN89171596618734672139,BE,,H1FV,1,0,Activity possible health between join common possible.,JPY,988.26,A,1,Mozilla/5.0 (Android 7.1.1; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,2024/01/01 05:11:43,IBAN29535641486155799408,DUHCD,1
IBAN65418580396667851283,KN,GLRP9,X4DF,0,0,Score market purpose meet nearly effort. Without least prevent vote. Protect piece yourself without Congress sister.,USD,3939.33,A,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; he-IL) AppleWebKit/532.10.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.10.5",2024/09/25 18:31:35,IBAN52641269980049156480,TXPSJ,0
IBAN83740282944248806756,JM,8027H,HIYG,0,0,Will this north would mother office. Mind officer style police animal test maybe. Sea month of whole part clear run.,USD,3348.96,C,1,,2024/11/06 02:39:27,IBAN92730447151592219069,25L0T,0
IBAN24076060447138150882,LR,B0WRO,XGBM,1,0,Its individual she. Art collection audience region less heart. Crime big all still skin fall.,USD,5168.78,O,0,,2024/08/24 00:20:15,IBAN38192746330660322467,CVNJH,1
IBAN66459109187492685036,TO,VR8B3,Q1EV,0,0,Pick memory southern southern strong close. Realize industry peace challenge present. By minute threat score represent.,JPY,6927.5,C,1,Mozilla/5.0 (Android 4.4.4; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,2024/04/08 20:38:41,IBAN78597001351909809249,G7ROP,0
IBAN12828405168254427223,VN,2NI7B,N3LA,0,1,Activity institution method. He the nor anything animal region. Door break blood answer capital director expect.,JPY,839.99,W,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; pl-PL) AppleWebKit/533.3.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.3.1",2024/10/27 17:32:19,IBAN20774208793874806438,M7TJJ,0
IBAN91176339052473637031,MZ,Y47ML,BLKH,0,1,Your hold enjoy. Hundred half understand attack civil us. Speak control region. Idea where agent author wait.,EUR,1718.82,C,1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:3.0; lg-UG) AppleWebKit/532.43.4 (KHTML, like Gecko) Version/4.0.5 Safari/532.43.4",2024/09/08 14:41:29,IBAN90776949432660605274,GHFDS,0
IBAN29596659605401981411,MK,39SQC,XPK0,0,0,"Around similar now. Own take reason boy serve third.
System assume movement seem police easy step. Thing bit wrong data.",USD,6748.46,C,1,,2024/06/02 18:39:41,IBAN26091582665639947362,Z9R45,0
IBAN26776547343825011133,FR,XB116,3O8P,0,0,"By purpose learn democratic would treat.
Conference key challenge military happen well evening. Agree available smile sure.",EUR,1010.64,W,0,Opera/9.24.(X11; Linux i686; ve-ZA) Presto/2.9.182 Version/12.00,2024/10/29 01:17:25,IBAN41459093591637861321,YBQ6N,0
IBAN56856778068846640220,MR,OS25S,516P,1,1,Action each eat interview specific water out power. Bar action market beat democratic different century sort.,GBP,9778.25,F,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/16.6q7215.0 Mobile/14S522 Safari/534.2",2024/07/05 00:00:48,IBAN26317910941709157134,,0
IBAN61773907746671516117,CR,D81MM,QSFP,0,0,Create level just respond somebody happy. Child ago bring actually go thousand sing. Skill involve compare put high enter.,JPY,9775.93,C,0,,2024/08/11 23:40:15,IBAN46086590245917153839,QGA35,0
IBAN12088655111329762940,ID,EKBQS,VK9N,1,1,Try factor adult century even. Perform station me. Bring support data middle feeling sign.,JPY,4877.36,O,0,,2024/06/14 14:50:10,IBAN21708146961962698928,JMPLI,0
IBAN52742699155850476218,MY,H41Z9,,1,1,His role act debate wear night note. Article security across free agreement second.,JPY,4666.65,C,1,,2024/03/17 12:26:27,IBAN77060470621474181278,VQV1R,0
IBAN16494431823697253426,ML,DPITV,ES6L,0,0,Dog daughter event remember him. Seek walk structure show tax.,CHF,8290.84,W,0,,2024/03/31 07:27:36,IBAN12634757994561347515,4M1Z6,1
IBAN16245737902861731632,IS,,O0XY,0,0,Soldier short discussion among page. Fast social we these answer to leave. Add structure red never pretty once entire.,CHF,6841.21,W,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.0),2024/09/19 12:17:14,IBAN72767102298887098221,FWE7T,0
IBAN75186295354323064370,NP,TP0DZ,PARY,0,1,"Common culture place alone work. Start yes how easy.
Ready present soldier reach.",EUR,95.58,F,1,,2024/05/09 19:04:56,IBAN81586092612322710314,2DKWD,0
IBAN71864735416932334737,RS,LT3TU,DCWA,1,1,Air college stay camera agent remain hundred. Remain card billion different. Foot term their face catch rich election.,GBP,5881.85,C,1,Opera/8.67.(X11; Linux x86_64; ln-CD) Presto/2.9.177 Version/10.00,2024/11/03 21:39:49,IBAN68674431161465214782,QP1A6,1
IBAN62926874674497497919,FM,0IAGT,37O3,1,0,Century performance clear factor toward medical public. Future apply we they pull data quite least. Own wait throw experience.,USD,8060.55,C,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/52.0.808.0 Safari/532.2",2024/08/02 19:05:30,IBAN52663609153962642910,CFZYY,1
IBAN56404077224661443431,BG,6HYKS,8BUO,0,1,"Claim blue material describe three anything.
Mind on wall.
At resource hand country staff. Remain month force. Rich improve step possible.",EUR,7320.47,W,0,Mozilla/5.0 (Windows 98; kok-IN; rv:1.9.1.20) Gecko/8474-05-07 06:52:16.923950 Firefox/14.0,2024/07/24 03:09:03,IBAN48332186473216898337,LKO0D,0
IBAN38980519319266495060,ID,REYBJ,,0,1,Exactly risk such grow billion measure pretty. Radio determine these surface everything outside.,USD,9776.31,W,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),2024/05/16 10:50:11,IBAN40872499463587201894,DOI5H,0
IBAN88755659820923240397,MH,,2FYG,0,0,Real quite success animal short outside. Ahead he address model without station. I whole eye.,USD,2876.47,W,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:4.0; ce-RU) AppleWebKit/531.45.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.45.7",2024/04/02 06:58:45,IBAN28290837084339931387,,0
IBAN31417222156533136119,MG,YJF0M,4X4U,1,0,Front true stay discover hard subject cell my. Join PM Democrat agree audience TV hear how. Nice already low.,USD,3829.77,A,1,Opera/9.23.(X11; Linux i686; br-FR) Presto/2.9.161 Version/12.00,2024/08/22 03:47:58,IBAN16725239835451105967,,0
IBAN27269673285142387838,JO,,YWGR,1,0,Kid message large newspaper standard unit. Finish candidate compare day.,EUR,1299.13,F,1,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/51.0.835.0 Mobile/00B428 Safari/534.0",2024/01/21 00:28:13,IBAN30739546193679658690,QIEWA,0
IBAN59915933463823676423,EE,2PSGO,78IT,0,1,"Race kitchen black.
Rate its could. Success play people program. Probably but approach sometimes chance.",USD,1543.8,F,1,Mozilla/5.0 (Android 2.3.2; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,2024/11/03 20:40:50,IBAN07825577175850153123,W8I9M,0
IBAN54539567415841885342,PA,8CHSS,1J3W,0,0,Pass green memory charge purpose report. Hold nature base few difficult but. Population value peace find baby thank.,JPY,2664.1,W,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.806.0 Safari/533.0",2024/07/01 13:54:12,IBAN37636682156944229665,,1
IBAN97296044642413777312,NP,JXURO,,0,1,Direction part physical. Show wide instead happen local evidence. Understand business new join lose job.,GBP,7441.99,F,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4 rv:6.0; nn-NO) AppleWebKit/535.17.2 (KHTML, like Gecko) Version/4.0.1 Safari/535.17.2",2024/01/26 01:42:57,IBAN88349159273818762809,STA0B,0
IBAN71762193285711574936,KN,BE9TM,N7H5,1,0,Water direction fine film. Matter safe newspaper human ability. Science federal cell red example.,USD,9301.3,F,1,Opera/9.81.(Windows 95; nl-AW) Presto/2.9.181 Version/12.00,2024/01/16 11:39:16,IBAN85939278873252052919,6B9TI,0
IBAN43083597762066059668,ZM,TVZO5,,0,1,Culture kitchen matter we friend none. Step include detail direction. Able happen party modern agency.,GBP,4601.69,A,0,,2024/06/10 19:06:49,IBAN57168457508585248009,AXU3W,1
IBAN55721352238089845068,LB,K4E8I,COG6,0,0,Boy marriage population fear as the police.,USD,2532.23,C,0,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5; rv:1.9.2.20) Gecko/7615-02-17 09:39:48.314453 Firefox/3.6.8,2024/07/06 14:58:17,IBAN41792423683975907451,PW7NS,0
IBAN87032849587966174011,ER,1RECX,Z7QD,0,0,"Process key water if plant. Hit job old. Trade artist thus field career finish leg.
Away heart shake think. Be crime idea skill.",EUR,8706.69,C,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),2024/02/04 07:06:51,IBAN16257459420072939143,M6HQ7,1
IBAN01668491972623399770,BG,2VIN0,OTXD,0,0,Environmental loss like employee behavior. Dark ground memory south southern receive wall.,USD,8318.41,O,1,,2024/04/30 05:20:16,IBAN43048659948283591169,RQ8RW,0
IBAN54277900458248455549,DE,Y4TCR,CVKH,1,0,Policy main little set. Smile method cell soon go wear.,GBP,9963.09,A,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; wa-BE) AppleWebKit/532.26.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.26.7",2024/06/04 16:30:58,IBAN32318132047200616028,52PXJ,0
IBAN12076348127741901597,ER,QFR8S,C0E7,1,0,Medical fire media smile find lose task. Cut available contain sport lose watch bank. Better far success course.,GBP,8136.66,O,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mi-NZ) AppleWebKit/532.18.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.18.4",2024/06/25 13:17:45,IBAN43729283845290970951,PQ9JQ,0
IBAN26526359633195838853,DE,MFOW3,TWDT,1,1,Trade visit certain author line. News into all keep half alone education. Situation couple writer present.,EUR,4275.05,O,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; be-BY) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.38.2",2024/02/14 00:42:41,IBAN03951126781902251642,IN40I,1
IBAN50088082637334975784,RS,,69NH,0,0,Total decision attention agency drug few must. Stage born group small American bill.,USD,2812.03,A,0,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.37.2 (KHTML, like Gecko) Version/5.1 Safari/533.37.2",2024/04/17 16:25:12,IBAN20234124050648433657,6V5O6,1
IBAN86022711561376795533,JO,KOTAS,2JK5,0,0,Attorney kid make production common interesting big road. Either space like stay near concern. Learn town huge support.,CHF,9200.05,F,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),2024/01/24 04:38:37,IBAN46632081305699161321,9M6RM,1
IBAN71612860446500844752,DJ,5GRAH,F8TF,1,0,Wind it fish marriage far bring door. Different plan word hope foot seven would site. Hope company line home activity.,GBP,4542.44,F,1,Opera/9.29.(Windows NT 11.0; niu-NU) Presto/2.9.163 Version/10.00,2024/01/12 19:55:01,IBAN70986085047183445547,PY7RC,1
IBAN78136281565075870888,DM,OPYGF,38K3,1,0,Relationship necessary goal this various clearly.,USD,9087.77,C,1,,2024/07/08 07:09:33,IBAN46250798763827091539,,1
IBAN56673575697031757707,AD,E6E1N,BAK9,1,1,"Event difficult machine agency staff tonight.
Night already Democrat director.",USD,5717.82,W,0,Opera/9.44.(X11; Linux i686; pl-PL) Presto/2.9.179 Version/11.00,2024/10/16 22:40:23,IBAN57705021479348617465,,1
IBAN97623438543332503263,TO,9AWBA,P5Z6,1,1,"These growth eye stock property shake. Fight but while story.
Laugh six set sometimes man or. Believe character nice might else miss.",GBP,3684.69,C,0,Opera/9.89.(X11; Linux x86_64; mi-NZ) Presto/2.9.178 Version/12.00,2024/07/09 07:54:54,IBAN79749805324422856764,9EW40,0
IBAN65106620467664927508,BJ,,,0,1,Defense room standard pay peace. Think forward part series. Goal in will such.,USD,2209.98,F,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/18.0.862.0 Safari/533.2",2024/06/12 01:18:32,IBAN38623614688005572256,A2497,0
IBAN87689045713865014471,FI,JHNDO,LF27,1,1,"Everything relationship part.
Situation attention interest. Ahead contain tax team reduce. Opportunity body particularly agreement.",USD,3612.26,W,1,,2024/03/16 09:21:45,IBAN33065521769151499497,91PXE,0
IBAN65363806418340460266,ER,TXK3C,471V,1,1,Kitchen perform half pretty animal explain list.,JPY,7862.64,A,0,,2024/07/16 11:19:17,IBAN60541408707343713866,30L6Q,0
IBAN79113070515486596745,NG,QWPEQ,8RZ4,1,0,Chance when the through concern paper feel service. Include call government. Unit south community way religious traditional position.,USD,5342.25,F,1,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.18.3 (KHTML, like Gecko) Version/4.0.4 Safari/534.18.3",2024/02/16 07:33:41,IBAN06318456328635804705,T64OI,0
IBAN37467790346919668374,LC,HODCT,0PI9,0,1,Chair term fish speak PM visit describe. Answer that right world eat grow writer. Understand project prove already seek wish.,CHF,8933.84,F,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.845.0 Safari/536.1",2024/10/03 02:02:15,IBAN26549342473369839344,,0
IBAN68825850292925586228,HN,GMX7R,Z2YV,1,1,"Everyone send receive scene change close open. Score room late teacher expect.
Hot concern firm voice.",JPY,151.23,W,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/18.0.858.0 Safari/531.1",2024/07/13 20:15:34,IBAN30489710577214208143,70Z9D,1
IBAN37161367094419484868,DZ,,O4Q6,0,0,Enjoy no though suddenly. Ability modern similar strong.,EUR,6930.32,C,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/42.0.867.0 Safari/535.0",2024/06/15 01:15:54,IBAN79513133294748674217,7LBTV,0
